Periodo,NombreBanco,CodigoCuenta,Concepto,TipoCuenta,Monto
2023-03-01,"Banco Atlantida El Salvador, S.A.",63,Ingresos no operacionales,Ingreso,1917.87032
2023-03-01,"Banco Atlantida El Salvador, S.A.",6310,Ingresos no operacionales,Ingreso,1917.87032
2023-03-01,"Banco Atlantida El Salvador, S.A.",71,Costos de operaciones de intermediación,Costo,12543.06043
2023-03-01,"Banco Atlantida El Salvador, S.A.",7110,Captación de recursos,Costo,11092.75034
2023-03-01,"Banco Atlantida El Salvador, S.A.",7120,Saneamiento de activos de intermediación,Costo,1447.02204
2023-03-01,"Banco Atlantida El Salvador, S.A.",7130,Castigos de activos de intermediación,Costo,3.28805
2023-03-01,"Banco Atlantida El Salvador, S.A.",72,Costos de otras operaciones,Costo,91.35553
2023-03-01,"Banco Atlantida El Salvador, S.A.",7210,Operaciones en moneda extranjera,Costo,0.0
2023-03-01,"Banco Atlantida El Salvador, S.A.",7220,Cartas de crédito,Costo,0.0
2023-03-01,"Banco Atlantida El Salvador, S.A.",7230,Avales y fianzas,Costo,0.0
2023-03-01,"Banco Atlantida El Salvador, S.A.",7240,Prestación de servicios,Costo,91.35553
2023-03-01,"Banco Atlantida El Salvador, S.A.",7250,Saneamientos,Costo,0.0
2023-03-01,"Banco Atlantida El Salvador, S.A.",7260,Castigos de contingencias,Costo,0.0
2023-03-01,"Banco Atlantida El Salvador, S.A.",81,Gastos de operación,Gasto,7281.70944
2023-03-01,"Banco Atlantida El Salvador, S.A.",8110,Gastos de funcionarios y empleados,Gasto,3363.27493
2023-03-01,"Banco Atlantida El Salvador, S.A.",8120,Gastos generales,Gasto,3084.43682
2023-03-01,"Banco Atlantida El Salvador, S.A.",8130,depreciaciones y amortizaciones,Gasto,833.99769
2023-03-01,"Banco Atlantida El Salvador, S.A.",82,Gastos no operacionales,Gasto,552.80047
2023-03-01,"Banco Atlantida El Salvador, S.A.",8210,Gastos de ejercicios anteriores,Gasto,43.3095
2023-03-01,"Banco Atlantida El Salvador, S.A.",8220,Perdidas en venta de activos,Gasto,93.75676
2023-03-01,"Banco Atlantida El Salvador, S.A.",8230,Gastos por explotacion de activos,Gasto,0.0
2023-03-01,"Banco Atlantida El Salvador, S.A.",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,97.85976
2023-03-01,"Banco Atlantida El Salvador, S.A.",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,313.26796
2023-03-01,"Banco Atlantida El Salvador, S.A.",8260,Perdidas por contingencias,Gasto,0.0
2023-03-01,"Banco Atlantida El Salvador, S.A.",8270,Otros,Gasto,4.60649
2023-03-01,"Banco Atlantida El Salvador, S.A.",83,Impuestos directos,Gasto,34.59751
2023-03-01,"Banco Atlantida El Salvador, S.A.",8310,Impuesto sobre la renta,Gasto,34.59751
2023-03-01,"Banco Atlantida El Salvador, S.A.",84,Contribuciones especiales,Gasto,0.0
2023-04-01,"Banco Agrícola, S.A.",61,Ingresos de operaciones de intermediación,Ingreso,153412.31975
2023-04-01,"Banco Agrícola, S.A.",6110,Ingresos de operaciones de intermediación,Ingreso,153412.31975
2023-04-01,"Banco Agrícola, S.A.",62,Ingresos de otras operaciones,Ingreso,27911.64683
2023-04-01,"Banco Agrícola, S.A.",6210,Ingresos de otras operaciones,Ingreso,27911.64683
2023-04-01,"Banco Agrícola, S.A.",63,Ingresos no operacionales,Ingreso,12985.17898
2023-04-01,"Banco Agrícola, S.A.",6310,Ingresos no operacionales,Ingreso,12985.17898
2023-04-01,"Banco Agrícola, S.A.",71,Costos de operaciones de intermediación,Costo,63010.65192
2023-04-01,"Banco Agrícola, S.A.",7110,Captación de recursos,Costo,45897.13678
2023-04-01,"Banco Agrícola, S.A.",7120,Saneamiento de activos de intermediación,Costo,17113.51514
2023-04-01,"Banco Agrícola, S.A.",7130,Castigos de activos de intermediación,Costo,0.0
2023-04-01,"Banco Agrícola, S.A.",72,Costos de otras operaciones,Costo,17915.94987
2023-04-01,"Banco Agrícola, S.A.",7210,Operaciones en moneda extranjera,Costo,274.638
2023-04-01,"Banco Agrícola, S.A.",7220,Cartas de crédito,Costo,0.0
2023-04-01,"Banco Agrícola, S.A.",7230,Avales y fianzas,Costo,0.0
2023-04-01,"Banco Agrícola, S.A.",7240,Prestación de servicios,Costo,16929.49757
2023-04-01,"Banco Agrícola, S.A.",7250,Saneamientos,Costo,711.8143
2023-04-01,"Banco Agrícola, S.A.",7260,Castigos de contingencias,Costo,0.0
2023-04-01,"Banco Agrícola, S.A.",81,Gastos de operación,Gasto,53290.73841
2023-04-01,"Banco Agrícola, S.A.",8110,Gastos de funcionarios y empleados,Gasto,27089.48463
2023-04-01,"Banco Agrícola, S.A.",8120,Gastos generales,Gasto,19493.89099
2023-04-01,"Banco Agrícola, S.A.",8130,depreciaciones y amortizaciones,Gasto,6707.36279
2023-04-01,"Banco Agrícola, S.A.",82,Gastos no operacionales,Gasto,3525.69957
2023-04-01,"Banco Agrícola, S.A.",8210,Gastos de ejercicios anteriores,Gasto,55.80342
2023-04-01,"Banco Agrícola, S.A.",8220,Perdidas en venta de activos,Gasto,596.01287
2023-04-01,"Banco Agrícola, S.A.",8230,Gastos por explotacion de activos,Gasto,0.0
2023-04-01,"Banco Agrícola, S.A.",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,668.4186
2023-04-01,"Banco Agrícola, S.A.",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,1928.95882
2023-04-01,"Banco Agrícola, S.A.",8260,Perdidas por contingencias,Gasto,0.0
2023-04-01,"Banco Agrícola, S.A.",8270,Otros,Gasto,276.50586
2023-04-01,"Banco Agrícola, S.A.",83,Impuestos directos,Gasto,11894.87429
2023-04-01,"Banco Agrícola, S.A.",8310,Impuesto sobre la renta,Gasto,11894.87429
2023-04-01,"Banco Agrícola, S.A.",84,Contribuciones especiales,Gasto,0.0
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",61,Ingresos de operaciones de intermediación,Ingreso,104241.22532
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",6110,Ingresos de operaciones de intermediación,Ingreso,104241.22532
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",62,Ingresos de otras operaciones,Ingreso,6357.94964
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",6210,Ingresos de otras operaciones,Ingreso,6357.94964
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",63,Ingresos no operacionales,Ingreso,7010.10945
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",6310,Ingresos no operacionales,Ingreso,7010.10945
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",71,Costos de operaciones de intermediación,Costo,51423.07168
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",7110,Captación de recursos,Costo,32127.23798
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",7120,Saneamiento de activos de intermediación,Costo,15590.30386
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",7130,Castigos de activos de intermediación,Costo,3705.52984
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",72,Costos de otras operaciones,Costo,1319.71601
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",7210,Operaciones en moneda extranjera,Costo,2.30307
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",7220,Cartas de crédito,Costo,0.0
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",7230,Avales y fianzas,Costo,0.0
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",7240,Prestación de servicios,Costo,1026.38519
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",7250,Saneamientos,Costo,291.02775
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",7260,Castigos de contingencias,Costo,0.0
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",81,Gastos de operación,Gasto,42427.62023
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",8110,Gastos de funcionarios y empleados,Gasto,22074.54523
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",8120,Gastos generales,Gasto,14674.73664
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",8130,depreciaciones y amortizaciones,Gasto,5678.33836
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",82,Gastos no operacionales,Gasto,311.41254
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",8210,Gastos de ejercicios anteriores,Gasto,129.57103
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",8220,Perdidas en venta de activos,Gasto,72.54138
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",8230,Gastos por explotacion de activos,Gasto,11.26664
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,34.51233
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",8260,Perdidas por contingencias,Gasto,0.0
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",8270,Otros,Gasto,63.52116
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",83,Impuestos directos,Gasto,5789.88629
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",8310,Impuesto sobre la renta,Gasto,5789.88629
2023-04-01,"Banco Cuscatlán de El Salvador, S.A.",84,Contribuciones especiales,Gasto,0.0
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",61,Ingresos de operaciones de intermediación,Ingreso,88100.2155
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",6110,Ingresos de operaciones de intermediación,Ingreso,88100.2155
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",62,Ingresos de otras operaciones,Ingreso,8950.03469
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",6210,Ingresos de otras operaciones,Ingreso,8950.03469
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",63,Ingresos no operacionales,Ingreso,10400.93489
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",6310,Ingresos no operacionales,Ingreso,10400.93489
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",71,Costos de operaciones de intermediación,Costo,49794.56373
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",7110,Captación de recursos,Costo,33162.20181
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",7120,Saneamiento de activos de intermediación,Costo,16632.36192
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",7130,Castigos de activos de intermediación,Costo,0.0
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",72,Costos de otras operaciones,Costo,8245.65833
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",7210,Operaciones en moneda extranjera,Costo,17.09717
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",7220,Cartas de crédito,Costo,0.0
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",7230,Avales y fianzas,Costo,0.0
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",7240,Prestación de servicios,Costo,7898.04206
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",7250,Saneamientos,Costo,330.5191
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",7260,Castigos de contingencias,Costo,0.0
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",81,Gastos de operación,Gasto,30082.67181
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",8110,Gastos de funcionarios y empleados,Gasto,15043.29147
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",8120,Gastos generales,Gasto,13018.06206
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",8130,depreciaciones y amortizaciones,Gasto,2021.31828
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",82,Gastos no operacionales,Gasto,932.23414
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",8210,Gastos de ejercicios anteriores,Gasto,93.48401
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",8220,Perdidas en venta de activos,Gasto,97.29397
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",8230,Gastos por explotacion de activos,Gasto,92.45817
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,251.99316
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",8260,Perdidas por contingencias,Gasto,0.0
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",8270,Otros,Gasto,397.00483
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",83,Impuestos directos,Gasto,4896.05572
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",8310,Impuesto sobre la renta,Gasto,4896.05572
2023-04-01,"Banco Davivienda Salvadoreño, S.A.",84,Contribuciones especiales,Gasto,0.0
2023-04-01,"Banco Hipotecario de El Salvador, S.A",61,Ingresos de operaciones de intermediación,Ingreso,45815.90473
2023-04-01,"Banco Hipotecario de El Salvador, S.A",6110,Ingresos de operaciones de intermediación,Ingreso,45815.90473
2023-04-01,"Banco Hipotecario de El Salvador, S.A",62,Ingresos de otras operaciones,Ingreso,1817.49036
2023-04-01,"Banco Hipotecario de El Salvador, S.A",6210,Ingresos de otras operaciones,Ingreso,1817.49036
2023-04-01,"Banco Hipotecario de El Salvador, S.A",63,Ingresos no operacionales,Ingreso,1601.84832
2023-04-01,"Banco Hipotecario de El Salvador, S.A",6310,Ingresos no operacionales,Ingreso,1601.84832
2023-04-01,"Banco Hipotecario de El Salvador, S.A",71,Costos de operaciones de intermediación,Costo,28983.59535
2023-04-01,"Banco Hipotecario de El Salvador, S.A",7110,Captación de recursos,Costo,23856.16537
2023-04-01,"Banco Hipotecario de El Salvador, S.A",7120,Saneamiento de activos de intermediación,Costo,5127.42998
2023-04-01,"Banco Hipotecario de El Salvador, S.A",7130,Castigos de activos de intermediación,Costo,0.0
2023-04-01,"Banco Hipotecario de El Salvador, S.A",72,Costos de otras operaciones,Costo,566.14205
2023-04-01,"Banco Hipotecario de El Salvador, S.A",7210,Operaciones en moneda extranjera,Costo,0.18528
2023-04-01,"Banco Hipotecario de El Salvador, S.A",7220,Cartas de crédito,Costo,0.0
2023-04-01,"Banco Hipotecario de El Salvador, S.A",7230,Avales y fianzas,Costo,22.3611
2023-04-01,"Banco Hipotecario de El Salvador, S.A",7240,Prestación de servicios,Costo,543.59567
2023-04-01,"Banco Hipotecario de El Salvador, S.A",7250,Saneamientos,Costo,0.0
2023-04-01,"Banco Hipotecario de El Salvador, S.A",7260,Castigos de contingencias,Costo,0.0
2023-04-01,"Banco Hipotecario de El Salvador, S.A",81,Gastos de operación,Gasto,11173.13372
2023-04-01,"Banco Hipotecario de El Salvador, S.A",8110,Gastos de funcionarios y empleados,Gasto,5914.6639
2023-04-01,"Banco Hipotecario de El Salvador, S.A",8120,Gastos generales,Gasto,4523.57904
2023-04-01,"Banco Hipotecario de El Salvador, S.A",8130,depreciaciones y amortizaciones,Gasto,734.89078
2023-04-01,"Banco Hipotecario de El Salvador, S.A",82,Gastos no operacionales,Gasto,635.006
2023-04-01,"Banco Hipotecario de El Salvador, S.A",8210,Gastos de ejercicios anteriores,Gasto,121.70522
2023-04-01,"Banco Hipotecario de El Salvador, S.A",8220,Perdidas en venta de activos,Gasto,85.94661
2023-04-01,"Banco Hipotecario de El Salvador, S.A",8230,Gastos por explotacion de activos,Gasto,100.12336
2023-04-01,"Banco Hipotecario de El Salvador, S.A",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,310.69222
2023-04-01,"Banco Hipotecario de El Salvador, S.A",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2023-04-01,"Banco Hipotecario de El Salvador, S.A",8260,Perdidas por contingencias,Gasto,0.0
2023-04-01,"Banco Hipotecario de El Salvador, S.A",8270,Otros,Gasto,16.53859
2023-04-01,"Banco Hipotecario de El Salvador, S.A",83,Impuestos directos,Gasto,1337.36015
2023-04-01,"Banco Hipotecario de El Salvador, S.A",8310,Impuesto sobre la renta,Gasto,1337.36015
2023-04-01,"Banco Hipotecario de El Salvador, S.A",84,Contribuciones especiales,Gasto,0.0
2023-04-01,"Citibank N.A., Sucursal El Salvador",61,Ingresos de operaciones de intermediación,Ingreso,3799.9958
2023-04-01,"Citibank N.A., Sucursal El Salvador",6110,Ingresos de operaciones de intermediación,Ingreso,3799.9958
2023-04-01,"Citibank N.A., Sucursal El Salvador",62,Ingresos de otras operaciones,Ingreso,1482.61479
2023-04-01,"Citibank N.A., Sucursal El Salvador",6210,Ingresos de otras operaciones,Ingreso,1482.61479
2023-04-01,"Citibank N.A., Sucursal El Salvador",63,Ingresos no operacionales,Ingreso,30.97594
2023-04-01,"Citibank N.A., Sucursal El Salvador",6310,Ingresos no operacionales,Ingreso,30.97594
2023-04-01,"Citibank N.A., Sucursal El Salvador",71,Costos de operaciones de intermediación,Costo,169.70185
2023-04-01,"Citibank N.A., Sucursal El Salvador",7110,Captación de recursos,Costo,135.67811
2023-04-01,"Citibank N.A., Sucursal El Salvador",7120,Saneamiento de activos de intermediación,Costo,34.02374
2023-04-01,"Citibank N.A., Sucursal El Salvador",7130,Castigos de activos de intermediación,Costo,0.0
2023-04-01,"Citibank N.A., Sucursal El Salvador",72,Costos de otras operaciones,Costo,608.17412
2023-04-01,"Citibank N.A., Sucursal El Salvador",7210,Operaciones en moneda extranjera,Costo,0.00013
2023-04-01,"Citibank N.A., Sucursal El Salvador",7220,Cartas de crédito,Costo,0.0
2023-04-01,"Citibank N.A., Sucursal El Salvador",7230,Avales y fianzas,Costo,0.11611
2023-04-01,"Citibank N.A., Sucursal El Salvador",7240,Prestación de servicios,Costo,604.32094
2023-04-01,"Citibank N.A., Sucursal El Salvador",7250,Saneamientos,Costo,3.73694
2023-04-01,"Citibank N.A., Sucursal El Salvador",7260,Castigos de contingencias,Costo,0.0
2023-04-01,"Citibank N.A., Sucursal El Salvador",81,Gastos de operación,Gasto,2926.93319
2023-04-01,"Citibank N.A., Sucursal El Salvador",8110,Gastos de funcionarios y empleados,Gasto,1879.63082
2023-04-01,"Citibank N.A., Sucursal El Salvador",8120,Gastos generales,Gasto,921.16768
2023-04-01,"Citibank N.A., Sucursal El Salvador",8130,depreciaciones y amortizaciones,Gasto,126.13469
2023-04-01,"Citibank N.A., Sucursal El Salvador",82,Gastos no operacionales,Gasto,6.93784
2023-04-01,"Citibank N.A., Sucursal El Salvador",8210,Gastos de ejercicios anteriores,Gasto,6.74949
2023-04-01,"Citibank N.A., Sucursal El Salvador",8220,Perdidas en venta de activos,Gasto,0.18835
2023-04-01,"Citibank N.A., Sucursal El Salvador",8230,Gastos por explotacion de activos,Gasto,0.0
2023-04-01,"Citibank N.A., Sucursal El Salvador",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,0.0
2023-04-01,"Citibank N.A., Sucursal El Salvador",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2023-04-01,"Citibank N.A., Sucursal El Salvador",8260,Perdidas por contingencias,Gasto,0.0
2023-04-01,"Citibank N.A., Sucursal El Salvador",8270,Otros,Gasto,0.0
2023-04-01,"Citibank N.A., Sucursal El Salvador",83,Impuestos directos,Gasto,275.42749
2023-04-01,"Citibank N.A., Sucursal El Salvador",8310,Impuesto sobre la renta,Gasto,275.42749
2023-04-01,"Citibank N.A., Sucursal El Salvador",84,Contribuciones especiales,Gasto,0.0
2023-04-01,Banco de Fomento Agropecuario,61,Ingresos de operaciones de intermediación,Ingreso,13939.11632
2023-04-01,Banco de Fomento Agropecuario,6110,Ingresos de operaciones de intermediación,Ingreso,13939.11632
2023-04-01,Banco de Fomento Agropecuario,62,Ingresos de otras operaciones,Ingreso,792.59239
2023-04-01,Banco de Fomento Agropecuario,6210,Ingresos de otras operaciones,Ingreso,792.59239
2023-04-01,Banco de Fomento Agropecuario,63,Ingresos no operacionales,Ingreso,470.70522
2023-04-01,Banco de Fomento Agropecuario,6310,Ingresos no operacionales,Ingreso,470.70522
2023-04-01,Banco de Fomento Agropecuario,71,Costos de operaciones de intermediación,Costo,2274.5608
2023-04-01,Banco de Fomento Agropecuario,7110,Captación de recursos,Costo,2274.5608
2023-04-01,Banco de Fomento Agropecuario,7120,Saneamiento de activos de intermediación,Costo,0.0
2023-04-01,Banco de Fomento Agropecuario,7130,Castigos de activos de intermediación,Costo,0.0
2023-04-01,Banco de Fomento Agropecuario,72,Costos de otras operaciones,Costo,455.1557
2023-04-01,Banco de Fomento Agropecuario,7210,Operaciones en moneda extranjera,Costo,23.97008
2023-04-01,Banco de Fomento Agropecuario,7220,Cartas de crédito,Costo,0.0
2023-04-01,Banco de Fomento Agropecuario,7230,Avales y fianzas,Costo,0.20301
2023-04-01,Banco de Fomento Agropecuario,7240,Prestación de servicios,Costo,364.81149
2023-04-01,Banco de Fomento Agropecuario,7250,Saneamientos,Costo,66.17112
2023-04-01,Banco de Fomento Agropecuario,7260,Castigos de contingencias,Costo,0.0
2023-04-01,Banco de Fomento Agropecuario,81,Gastos de operación,Gasto,8571.77145
2023-04-01,Banco de Fomento Agropecuario,8110,Gastos de funcionarios y empleados,Gasto,5340.59872
2023-04-01,Banco de Fomento Agropecuario,8120,Gastos generales,Gasto,2277.55703
2023-04-01,Banco de Fomento Agropecuario,8130,depreciaciones y amortizaciones,Gasto,953.6157
2023-04-01,Banco de Fomento Agropecuario,82,Gastos no operacionales,Gasto,211.49341
2023-04-01,Banco de Fomento Agropecuario,8210,Gastos de ejercicios anteriores,Gasto,39.17804
2023-04-01,Banco de Fomento Agropecuario,8220,Perdidas en venta de activos,Gasto,5.31505
2023-04-01,Banco de Fomento Agropecuario,8230,Gastos por explotacion de activos,Gasto,9.33201
2023-04-01,Banco de Fomento Agropecuario,8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,157.66829
2023-04-01,Banco de Fomento Agropecuario,8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2023-04-01,Banco de Fomento Agropecuario,8260,Perdidas por contingencias,Gasto,0.0
2023-04-01,Banco de Fomento Agropecuario,8270,Otros,Gasto,2e-05
2023-04-01,Banco de Fomento Agropecuario,83,Impuestos directos,Gasto,930.02882
2023-04-01,Banco de Fomento Agropecuario,8310,Impuesto sobre la renta,Gasto,930.02882
2023-04-01,Banco de Fomento Agropecuario,84,Contribuciones especiales,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",61,Ingresos de operaciones de intermediación,Ingreso,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",6110,Ingresos de operaciones de intermediación,Ingreso,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",62,Ingresos de otras operaciones,Ingreso,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",6210,Ingresos de otras operaciones,Ingreso,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",63,Ingresos no operacionales,Ingreso,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",6310,Ingresos no operacionales,Ingreso,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",71,Costos de operaciones de intermediación,Costo,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",7110,Captación de recursos,Costo,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",7120,Saneamiento de activos de intermediación,Costo,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",7130,Castigos de activos de intermediación,Costo,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",72,Costos de otras operaciones,Costo,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",7210,Operaciones en moneda extranjera,Costo,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",7220,Cartas de crédito,Costo,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",7230,Avales y fianzas,Costo,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",7240,Prestación de servicios,Costo,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",7250,Saneamientos,Costo,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",7260,Castigos de contingencias,Costo,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",81,Gastos de operación,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",8110,Gastos de funcionarios y empleados,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",8120,Gastos generales,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",8130,depreciaciones y amortizaciones,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",82,Gastos no operacionales,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",8210,Gastos de ejercicios anteriores,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",8220,Perdidas en venta de activos,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",8230,Gastos por explotacion de activos,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",8260,Perdidas por contingencias,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",8270,Otros,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",83,Impuestos directos,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",8310,Impuesto sobre la renta,Gasto,0.0
2023-04-01,"Banco G&T Continental El Salvador, S.A.",84,Contribuciones especiales,Gasto,0.0
2023-04-01,"Banco Promérica, S.A.",61,Ingresos de operaciones de intermediación,Ingreso,39736.35275
2023-04-01,"Banco Promérica, S.A.",6110,Ingresos de operaciones de intermediación,Ingreso,39736.35275
2023-04-01,"Banco Promérica, S.A.",62,Ingresos de otras operaciones,Ingreso,3350.14451
2023-04-01,"Banco Promérica, S.A.",6210,Ingresos de otras operaciones,Ingreso,3350.14451
2023-04-01,"Banco Promérica, S.A.",63,Ingresos no operacionales,Ingreso,4157.25039
2023-04-01,"Banco Promérica, S.A.",6310,Ingresos no operacionales,Ingreso,4157.25039
2023-04-01,"Banco Promérica, S.A.",71,Costos de operaciones de intermediación,Costo,24974.65694
2023-04-01,"Banco Promérica, S.A.",7110,Captación de recursos,Costo,15421.72145
2023-04-01,"Banco Promérica, S.A.",7120,Saneamiento de activos de intermediación,Costo,9552.93549
2023-04-01,"Banco Promérica, S.A.",7130,Castigos de activos de intermediación,Costo,0.0
2023-04-01,"Banco Promérica, S.A.",72,Costos de otras operaciones,Costo,1740.9048
2023-04-01,"Banco Promérica, S.A.",7210,Operaciones en moneda extranjera,Costo,0.0
2023-04-01,"Banco Promérica, S.A.",7220,Cartas de crédito,Costo,0.0
2023-04-01,"Banco Promérica, S.A.",7230,Avales y fianzas,Costo,0.0
2023-04-01,"Banco Promérica, S.A.",7240,Prestación de servicios,Costo,1583.65773
2023-04-01,"Banco Promérica, S.A.",7250,Saneamientos,Costo,157.24707
2023-04-01,"Banco Promérica, S.A.",7260,Castigos de contingencias,Costo,0.0
2023-04-01,"Banco Promérica, S.A.",81,Gastos de operación,Gasto,16900.16928
2023-04-01,"Banco Promérica, S.A.",8110,Gastos de funcionarios y empleados,Gasto,7932.91233
2023-04-01,"Banco Promérica, S.A.",8120,Gastos generales,Gasto,7673.91476
2023-04-01,"Banco Promérica, S.A.",8130,depreciaciones y amortizaciones,Gasto,1293.34219
2023-04-01,"Banco Promérica, S.A.",82,Gastos no operacionales,Gasto,865.58215
2023-04-01,"Banco Promérica, S.A.",8210,Gastos de ejercicios anteriores,Gasto,335.85495
