Superintendencia del Sistema Financiero,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
Gastos ,,,,,,,,,,,,,,
81 Gastos de administración,193650.96877,124017.64005,88366.01389,30729.219670000002,8531.100550000001,24947.74034,47339.59371,130243.07551000001,16627.48391,12117.134199999999,22860.826530000002,17866.69138,32872.122879999995,750169.61139
8110 Gastos de funcionarios y empleados,81724.37837,59489.28106,39547.911140000004,15205.56734,4240.68427,13930.08187,20023.08266,41168.479960000004,8304.64355,5596.633339999999,10119.63373,10018.56019,12852.14896,322221.08644
8120 Gastos generales,52078.75488,35382.97884,34060.50678,12486.51541,1775.32638,6192.439,20354.40996,56329.45325,7107.39188,3166.51533,8053.05036,4346.71739,13333.5386,254667.59806
8130 Depreciaciones y amortizaciones,32324.18478,19559.705670000003,6023.43234,2725.54656,642.83942,2603.32641,4915.25353,9629.94685,1215.44848,1696.9948,4085.74227,2036.9266699999998,4685.567980000001,92144.91576
8140 Provisiones,0,456.80555,3266.63166,0,0,0,32.682990000000004,14127.56867,0,0,470.40017,0.07623,95.45634,18449.62161
8150 Gasto por impuesto sobre las ganancias,27523.650739999997,9128.86893,5467.53197,311.59036,1872.25048,2221.89306,2014.1645700000001,8987.626779999999,0,1656.99073,132,1464.4108999999999,1905.411,62686.389520000004
Total gastos,193650.96877,124017.64005,88366.01389,30729.219670000002,8531.100550000001,24947.74034,47339.59371,130243.07551000001,16627.48391,12117.134199999999,22860.826530000002,17866.69138,32872.122879999995,750169.61139
,,,,,,,,,,,,,,
Total costos y gastos,428901.12206,276544.74613,270852.89779,131862.5551,11573.45266,32882.24667,132241.63767,272308.15070999996,44516.77882,37918.85803,69803.08419,39054.894850000004,92353.66444,1840814.08912
,,,,,,,,,,,,,,
Utilidad ó pérdida,108241.12009,43561.82263,27714.798850000003,20394.65959,9626.510779999999,6007.3405,5898.45351000001,30398.58807,2839.82933,6057.33256000001,7551.24349000001,3134.92499000001,3642.42009,275069.04448000004
