Superintendencia del Sistema Financiero,,,,,,,,,,,,,,
Estado de resultados de bancos del sistema financiero,,,,,,,,,,,,,,
Datos al 31 de Enero de 2023,,,,,,,,,,,,,,
(Cifras en miles de US dólares),,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Concepto,"Banco Agrícola, S.A.","Banco Cuscatlán de El Salvador, S.A.","Banco Davivienda Salvadoreño, S.A.","Banco Hipotecario de El Salvador, S.A","Citibank N.A., Sucursal El Salvador",Banco de Fomento Agropecuario,"Banco G&T Continental El Salvador, S.A.","Banco Promérica, S.A.","Banco de América Central, S.A.","Banco Abank, S.A.","Banco Industrial El Salvador, S.A.","Banco Azul de El Salvador, S.A.","Banco Atlantida El Salvador, S.A.",Total Instituciones
7130 Castigos de activos de intermediación,0,714.87237,0,0,0,0,0,0,0,0,0,0,2.55298,717.42535
72 Costos de otras operaciones,4143.3991,336.05263,2008.25115,127.16086,136.56862,163.95611,0,480.64365,204.10965,102.12642,134.78736,176.77864,23.35258,8037.18677
7210 Operaciones en moneda extranjera,47.87764,0.56174,0.00951,0.02115,0,0.70532,0,0,125.6163,0,0.16325,0,0,174.95491
7220 Cartas de crédito,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7230 Avales y fianzas,0,0,0,5.11837,0,0.20301,0,0,0,0,0,0,0,5.32138
7240 Prestación de servicios,3911.08267,262.45188,1938.24939,122.02134,136.56862,146.505,0,401.83718,78.49335,102.12642,134.62411,158.01943,23.35258,7415.33197
7250 Saneamientos,184.43879,73.03901,69.99225,0,0,16.54278,0,78.80647,0,0,0,18.75921,0,441.57851
7260 Castigos de contingencias,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total costos,19710.27956,13021.39327,14801.71146,6412.0921,165.573,752.72247,0,6741.41017,10770.73043,1942.75199,1747.51294,3808.29947,4103.09863,83977.57549
 ,,,,,,,,,,,,,,
Gastos ,,,,,,,,,,,,,,
81 Gastos de operación,11704.0588,10517.11424,7472.75177,2675.54419,700.78611,1966.13053,0,4195.86238,10238.91803,1979.04148,734.43763,2286.99495,2367.52694,56839.16705
8110 Gastos de funcionarios y empleados,5782.93169,5490.06605,3487.74086,1460.44667,471.64948,1210.93045,0,1918.11035,4133.30801,930.46403,407.47168,950.34033,1072.99268,27316.45228
8120 Gastos generales,4464.14331,3585.20814,3490.83791,1027.48774,199.2339,503.0046,0,1938.53591,5392.39037,910.5765,269.03192,1010.28763,1028.92998,23819.66791
8130 depreciaciones y amortizaciones,1456.9838,1441.84005,494.173,187.60978,29.90273,252.19548,0,339.21612,713.21965,138.00095,57.93403,326.36699,265.60428,5703.04686
82 Gastos no operacionales,1031.81731,131.89882,610.28735,177.70302,0.03483,74.08973,0,275.57289,107.47675,0,1.51756,57.38535,259.21714,2727.00075
8210 Gastos de ejercicios anteriores,23.00647,32.71511,13.56854,46.74732,0.03483,34.27337,0,156.29646,0.80667,0,1.51756,0,20.80548,329.77181
8220 Perdidas en venta de activos,246.072,47.77561,87.64413,0,0,0,0,17.06192,41.77315,0,0,0,26.71764,467.04445
8230 Gastos por explotacion de activos,0,2.82308,35.42682,28.49649,0,2.1597,0,0,15.31105,0,0,0.35359,0,84.57073
8240 Castigos de bienes recibidos en pago o adjudicados,81.47148,7.51558,82.91042,90.55013,0,37.65665,0,86.21937,49.58588,0,0,56.84346,33.84962,526.60259
8250 Gastos por diferencias temporarias de impuestos sobre las ganancias,641.60327,0,0,0,0,0,0,5.76845,0,0,0,0,176.35361,823.72533
8260 Perdidas por contingencias,0,0,0,0,0,0,0,0,0,0,0,0.1883,0,0.1883
8270 Otros,39.66409,41.06944,390.73744,11.90908,0,0.00001,0,10.22669,0,0,0,0,1.49079,495.09754
83 Impuestos directos,3531.40396,1425.9435,1146.25328,318.44143,93.96433,279.36811,0,298.36056,879.94881,89.63867,157.9768,0,3,8224.29945
8310 Impuesto sobre la renta,3531.40396,1425.9435,1146.25328,318.44143,93.96433,279.36811,0,298.36056,879.94881,89.63867,157.9768,0,3,8224.29945
84 Contribuciones especiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total gastos,16267.28007,12074.95656,9229.2924,3171.68864,794.78527,2319.58837,0,4769.79583,11226.34359,2068.68015,893.93199,2344.3803,2629.74408,67790.46725
 ,,,,,,,,,,,,,,
Total costos y gastos,35977.55963,25096.34983,24031.00386,9583.78074,960.35827,3072.31084,0,11511.206,21997.07402,4011.43214,2641.44493,6152.67977,6732.84271,151768.04274
 ,,,,,,,,,,,,,,
Utilidad ó pérdida,10173.17469,3867.18822,2789.45369,908.36281,347.45451,562.4307,0,648.71226,3056.32854,660.85124,510.02856,508.13087,513.47488,24545.59097
 ,,,,,,,,,,,,,,
