Superintendencia del Sistema Financiero,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
6310 Ingresos de otras operaciones,5457.13713,3409.9554,3875.18306,883.88692,193.01617000000002,573.15187,1250.40021,3107.4481499999997,520.34774,0.11323,155.00982000000002,736.9488100000001,808.2615699999999,20970.86008
Total ingresos,113018.17634,65113.39583,58035.59407,30683.86317,3380.96763,8030.76459,28090.252539999998,63089.925310000006,8169.7282000000005,9765.01596,14788.33462,8828.453019999999,19984.53333,430979.00461
,,,,,,,,,,,,,,
Costos ,,,,,,,,,,,,,,
71 Costos financieros,36089.51649,31022.693600000002,30020.66675,19451.384329999997,177.76575,1683.16721,15332.337210000002,31290.20079,4383.032639999999,5691.6345599999995,8835.658660000001,3513.82482,12148.02596,199639.90877
711 Costos financieros,20835.66704,19675.6695,19911.45664,16184.55835,177.76575,1337.32676,11185.13394,19306.09934,1828.6488100000001,5602.509599999999,7320.21675,2192.45472,11453.38139,137010.88859000002
7110 Costos de pasivos financieros,19158.536030000003,19434.4168,19630.15208,16184.55835,177.76575,1323.96364,10849.44249,19302.337649999998,1673.91195,5597.9265700000005,7237.07589,2192.45472,11436.99797,134199.53989000001
7111 Pérdida por cambios en el vr de activos financieros y pasivos financieros,1203.1442299999999,0,0,0,0,0,0,0,0,0,0,0,0,1203.1442299999999
7112 Pérdidas por deterioro de activos financieros,291.85711,206.26435,281.24893,0,0,13.36312,0,3.65793,0,0,83.14086,0,0,879.5323000000001
7113 Pérdida por venta de inversiones financieras,4.9656199999999995,0,0,0,0,0,0,0,0,0,0,0,0.14576,5.1113800000000005
7114 Otros costos financieros,177.16404999999997,34.98835,0.055630000000000006,0,0,0,335.69145000000003,0.10376,154.73685999999998,4.58303,0,0,16.237659999999998,723.56079
7120 Constitución de estimaciones de pérdida por  saneamiento de activos de riesgo crediticio (arc),15253.84945,10537.524650000001,10089.58141,3266.82598,0,345.84045000000003,4147.20327,11984.10145,2554.38383,85.97132,1515.44191,1321.3701,693.6034599999999,61795.69728
713 Constitución de estimaciones de pérdida por castigos  de activos de riesgo crediticio (arc),0,809.4994499999999,19.628700000000002,0,0,0,0,0,0,3.1536399999999998,0,0,1.04111,833.3229
72 Costos de otras operaciones,13418.66897,557.3212199999999,5348.98516,272.12733000000003,246.06672,198.85435,934.99848,2047.4659299999998,61.45544,242.86372,340.28423,963.3399300000001,171.01441,24803.44589
7210 Comisiones de otros servicios,13120.571810000001,538.7628000000001,4731.175679999999,186.62941,246.05147,168.97004,899.2996899999999,223.56471,61.45544,242.86372,340.28423,961.14193,168.04666,21888.81759
7211 Pérdidas generadas por entidades registradas bajo el método de la participación,237.94097,12.71698,0,0,0,0,0,0,0,0,0,0,0,250.65795
7212 Pérdidas por operaciones en moneda extranjera,5.34148,0.58413,0,0,0.01525,15.08625,0,1806.6203799999998,0,0,0,0,0,1827.64749
7213 Pérdida por importes ineficaces en operaciones de cobertura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7214 Pérdida por deterioro de valor de activos,0,0,0,0,0,0,26.474529999999998,11.36387,0,0,0,0,0,37.8384
7215 Pérdida en venta de activos,54.81471,0.734,23.56155,11.539950000000001,0,0,5.35668,1.5153699999999999,0,0,0,2.198,2.96775,102.68800999999999
7299 Costos por explotación de activos,0,4.52331,594.24793,73.95797,0,14.79806,3.86758,4.4016,0,0,0,0,0,695.7964499999999
Total costos,49508.18546,31580.01482,35369.65190999999,19723.51166,423.83246999999994,1882.0215600000001,16267.33569,33337.66672,4444.48808,5934.498280000001,9175.94289,4477.16475,12319.040369999999,224443.35465999998
,,,,,,,,,,,,,,
Gastos ,,,,,,,,,,,,,,
81 Gastos de administración,37100.30293,25699.840579999996,17634.64375,6671.85909,1333.3751399999999,4801.37617,10497.43824,26454.802809999997,3431.9566299999997,2546.83158,4285.375480000001,3848.98885,7191.4875,151498.27875
8110 Gastos de funcionarios y empleados,16474.62248,12102.26694,7855.75725,3087.9734700000004,741.7393000000001,2604.2508700000003,4010.95622,8449.07583,1759.71747,1178.65724,1953.16948,2265.3187599999997,2567.8871,65051.39240999999
8120 Gastos generales,10307.50434,7253.82286,6655.04084,2255.727,254.99575,1149.4833700000001,4411.3160800000005,12162.463810000001,1373.4558200000001,677.9369300000001,1575.70984,918.2128299999999,3047.85012,52043.51959
8130 Depreciaciones y amortizaciones,6003.96886,4187.6197999999995,1299.68404,524.0016400000001,118.80424000000001,549.30076,1001.86014,1895.84958,261.18716,368.78519,684.39567,431.18469,1226.8323400000002,18553.47411
8140 Provisiones,0,171.62382,654.01499,0,0,0,4.24626,3372.60959,0,0,72.81002000000001,0,30.96218,4306.266860000001
8150 Gasto por impuesto sobre las ganancias,4314.20725,1984.5071599999999,1170.14663,804.15698,217.83585,498.34117,1069.05954,574.804,37.59618,321.45221999999995,-0.70953,234.27257,317.95576,11543.625779999998
Total gastos,37100.30293,25699.840579999996,17634.64375,6671.85909,1333.3751399999999,4801.37617,10497.43824,26454.802809999997,3431.9566299999997,2546.83158,4285.375480000001,3848.98885,7191.4875,151498.27875
,,,,,,,,,,,,,,
Total costos y gastos,86608.48839,57279.8554,53004.295659999996,26395.37075,1757.2076100000002,6683.397730000001,26764.77393,59792.46953,7876.44471,8481.32986,13461.318369999999,8326.1536,19510.52787,375941.63341
,,,,,,,,,,,,,,
Utilidad ó pérdida,26409.68795,7833.54043,5031.29841,4288.49242,1623.76002,1347.36686,1325.4786100000001,3297.45578,293.28349,1283.6861000000001,1327.01625,502.299419999999,474.00545999999895,55037.3712
